time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-12-05T03:03:41.200Z,39.9903336,-122.6941681,11.49,1.92,md,6,163,0.05173,0.01,nc,nc73311736,2019-12-05T04:15:05.208Z,"25km W of Rancho Tehama Reserve, CA",earthquake,2.01,0.73,0.17,6,automatic,nc,nc
2019-12-05T03:03:21.789Z,36.356,-98.15266667,6.02,1.61,ml,49,117,0.03779258381,0.22,ok,ok2019xtuc,2019-12-05T14:04:46.704Z,"23km SSE of Helena, Oklahoma",earthquake,,0.5,0.17,18,reviewed,ok,ok
2019-12-05T03:01:58.343Z,60.6987,-152.2794,94.7,1.9,ml,,,,0.51,ak,ak019fkozags,2019-12-10T17:56:03.804Z,"34km NE of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-05T02:58:07.970Z,37.502,-118.8503333,3.95,0.32,md,8,325,0.08948,0.02,nc,nc73311731,2019-12-05T22:29:03.526Z,"16km WSW of Toms Place, CA",earthquake,5.27,31.61,0.107,8,reviewed,nc,nc
2019-12-05T02:56:01.000Z,58.251,-155.1158333,3.08,-0.87,ml,6,219,0.03774,0.11,av,av70860649,2019-12-06T00:46:21.750Z,"102km ESE of King Salmon, Alaska",earthquake,0.55,1.51,0.14,5,reviewed,av,av
2019-12-05T02:47:44.420Z,35.6,-117.4721667,7.91,1.38,ml,18,66,0.01573,0.15,ci,ci39217480,2019-12-05T14:55:14.310Z,"19km E of Ridgecrest, CA",earthquake,0.35,0.4,0.203,22,reviewed,ci,ci
2019-12-05T02:46:31.216Z,41.7306,81.7323,25.38,5.1,mb,,89,2.595,0.7,us,us60006m8e,2019-12-05T10:49:08.754Z,"100km W of Kuqa, China",earthquake,7.9,4.8,0.083,47,reviewed,us,us
2019-12-05T02:36:17.530Z,44.6238333,-112.0931667,6.46,0.81,ml,12,122,0.217,0.19,mb,mb80374279,2019-12-05T16:23:34.910Z,"39km E of Lima, Montana",earthquake,0.66,5.32,0.117,9,reviewed,mb,mb
2019-12-05T02:33:58.960Z,35.643,-117.5116667,3.58,0.68,ml,14,111,0.04596,0.11,ci,ci39217472,2019-12-05T02:37:37.818Z,"15km E of Ridgecrest, CA",earthquake,0.32,0.63,0.243,7,automatic,ci,ci
2019-12-05T02:31:17.257Z,60.9905,-151.056,11.7,1.3,ml,,,,0.68,ak,ak019fkok732,2019-12-10T17:56:02.956Z,"35km NNE of Nikiski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-12-05T02:27:30.857Z,53.4485,-165.6862,21.1,1.7,ml,,,,0.22,ak,ak019fkojdbx,2019-12-10T17:56:58.806Z,"73km SE of Unalaska, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-12-05T02:27:22.880Z,64.0442,-149.4972,11.5,1,ml,,,,0.4,ak,ak019fkojcp8,2019-12-10T17:56:02.136Z,"33km NW of Healy, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-05T02:25:05.680Z,47.569,-122.013666666667,21.61,2.73,ml,76,60,,0.34,uw,uw61562776,2019-12-13T08:56:07.508Z,"3km E of West Lake Sammamish, Washington",earthquake,0.34,0.58,0.206709830714997,43,reviewed,uw,uw
2019-12-05T02:23:34.200Z,36.0525,-117.8521667,2.2,1.39,ml,16,126,0.05437,0.2,ci,ci39217464,2019-12-05T02:27:33.909Z,"9km E of Coso Junction, CA",earthquake,0.37,0.39,0.221,17,automatic,ci,ci
2019-12-05T02:23:27.510Z,33.5201667,-116.5343333,11.88,1.46,ml,63,41,0.03734,0.2,ci,ci37431341,2019-12-09T15:52:36.224Z,"14km ESE of Anza, CA",earthquake,0.16,0.39,0.122,52,reviewed,ci,ci
2019-12-05T02:23:25.340Z,33.521,-116.5328333,12.22,1.24,ml,55,42,0.03644,0.15,ci,ci39217456,2019-12-05T21:56:44.280Z,"14km ESE of Anza, CA",earthquake,0.15,0.25,0.186,18,reviewed,ci,ci
2019-12-05T02:07:02.202Z,58.1718,-155.3268,5.9,1,ml,,,,0.44,ak,ak019fkoex4d,2019-12-10T17:56:01.449Z,"96km SE of King Salmon, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-12-05T02:03:18.871Z,45.4268,150.0594,35,5.6,mww,,117,5.474,0.76,us,us60006m7z,2019-12-06T02:05:51.565Z,"171km E of Kuril'sk, Russia",earthquake,3.1,1.9,0.08,15,reviewed,us,us
2019-12-05T01:53:57.570Z,35.9616667,-117.4896667,0.64,1.01,ml,15,170,0.1311,0.13,ci,ci39217440,2019-12-05T14:54:43.815Z,"23km NNW of Searles Valley, CA",earthquake,0.38,0.55,0.18,8,reviewed,ci,ci
2019-12-05T01:53:43.360Z,33.5816667,-116.808,4.79,0.76,ml,36,50,0.03856,0.14,ci,ci39217432,2019-12-05T14:56:22.730Z,"13km WNW of Anza, CA",earthquake,0.19,0.31,0.172,23,reviewed,ci,ci
2019-12-05T01:52:03.800Z,38.775,-122.7431667,1.86,0.96,md,25,74,0.009644,0.04,nc,nc73311721,2019-12-11T00:31:03.803Z,"1km ESE of The Geysers, CA",earthquake,0.25,0.4,0.039,3,reviewed,nc,nc
2019-12-05T01:46:42.050Z,35.9563333,-117.4951667,0.65,2.15,ml,29,60,0.1262,0.17,ci,ci39217416,2019-12-05T01:57:36.980Z,"23km NNW of Searles Valley, CA",earthquake,0.27,0.51,0.118,25,automatic,ci,ci
2019-12-05T01:43:29.550Z,35.6995,-98.01733333,7.35,1.69,ml,43,76,0.1412722776,0.37,ok,ok2019xtrl,2019-12-05T14:18:57.514Z,"4km SW of Okarche, Oklahoma",earthquake,,1.2,0.17,16,reviewed,ok,ok
2019-12-05T01:42:20.600Z,35.6426667,-117.4491667,6.55,2.42,ml,33,56,0.05569,0.14,ci,ci39217408,2019-12-05T01:53:16.600Z,"14km SSW of Searles Valley, CA",earthquake,0.22,0.45,0.153,25,automatic,ci,ci
2019-12-05T01:38:40.050Z,35.892,-117.6946667,8.71,1.11,ml,18,100,0.06636,0.11,ci,ci39217400,2019-12-05T14:55:17.870Z,"20km ESE of Little Lake, CA",earthquake,0.22,0.61,0.124,12,reviewed,ci,ci
2019-12-05T01:29:08.563Z,43.3538,147.7066,10,5,mb,,136,3.611,0.9,us,us60006m7p,2019-12-05T02:11:24.040Z,"93km ESE of Shikotan, Russia",earthquake,9,1.9,0.034,270,reviewed,us,us
2019-12-05T01:28:16.670Z,35.867,-117.6643333,5.84,0.78,ml,17,97,0.07459,0.17,ci,ci39217392,2019-12-05T18:00:53.679Z,"23km ESE of Little Lake, CA",earthquake,0.26,0.83,0.091,10,reviewed,ci,ci
2019-12-05T01:26:41.000Z,33.1055,-115.5965,9.66,2.14,ml,45,33,0.02075,0.24,ci,ci39217384,2019-12-05T18:07:01.712Z,"8km NNE of Westmorland, CA",earthquake,0.22,0.45,0.197,52,reviewed,ci,ci
2019-12-05T01:22:40.469Z,36.302,-98.15583333,6.99,1.52,ml,76,61,0.0449911712,0.18,ok,ok2019xtqt,2019-12-05T14:29:34.931Z,"23km W of Waukomis, Oklahoma",earthquake,,0.3,0.18,19,reviewed,ok,ok
2019-12-05T01:21:19.000Z,58.1856667,-155.2856667,-1.88,-0.64,ml,4,149,0.03317,0.06,av,av70860644,2019-12-06T00:38:16.990Z,"97km SE of King Salmon, Alaska",earthquake,0.32,2.07,0.245,5,reviewed,av,av
2019-12-05T01:21:14.720Z,37.489,-118.8516667,4.64,0.57,md,13,294,0.1024,0.02,nc,nc73311706,2019-12-05T22:25:04.507Z,"17km WSW of Toms Place, CA",earthquake,1.71,1.79,0.164,12,reviewed,nc,nc
2019-12-05T01:15:47.370Z,35.6561667,-117.5421667,2.22,0.86,ml,17,117,0.04051,0.17,ci,ci39217376,2019-12-05T01:19:38.147Z,"13km ENE of Ridgecrest, CA",earthquake,0.35,0.44,0.113,9,automatic,ci,ci
2019-12-05T01:13:51.357Z,60.2114,-151.0929,63.2,1.4,ml,,,,0.43,ak,ak019fknuzav,2019-12-10T17:56:00.749Z,"21km SE of Cohoe, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-12-05T01:09:06.750Z,60.4828333,-152.7713333,0.19,-0.41,ml,5,134,,0.07,av,av70860639,2019-12-06T00:35:45.300Z,"1km W of Redoubt Volcano, Alaska",earthquake,0.48,0.64,0.292,5,reviewed,av,av
2019-12-05T01:09:01.540Z,35.8435,-90.0521667,9.59,1.49,md,13,77,0.03918,0.07,nm,nm60269787,2019-12-05T13:14:56.360Z,"11km ESE of Manila, Arkansas",earthquake,0.27,0.41,0.16,12,reviewed,nm,nm
2019-12-05T01:04:21.430Z,18.2055,-66.8075,8,1.59,md,3,205,0.1509,0.15,pr,pr2019339000,2019-12-05T04:33:23.810Z,"5km N of Adjuntas, Puerto Rico",earthquake,2.97,12.27,0.27,3,reviewed,pr,pr
2019-12-05T01:03:10.231Z,8.3915,-82.771,35.14,4.2,ml,,197,0.408,1.15,us,us60006m7l,2019-12-08T18:50:02.750Z,"3km ESE of La Esperanza, Panama",earthquake,5.2,22.3,0.081,20,reviewed,us,us
2019-12-05T00:58:20.610Z,46.0311667,-111.2585,-3.19,2.38,ml,31,106,0.123,0.27,mb,mb80374219,2019-12-05T15:09:49.200Z,"20km NNE of Manhattan, Montana",earthquake,0.81,2.31,0.207,18,reviewed,mb,mb
2019-12-05T00:56:54.900Z,47.1663333333333,-123.4715,39.03,1.67,ml,23,53,,0.24,uw,uw61562766,2019-12-05T02:43:46.580Z,"18km NNW of Elma, Washington",earthquake,0.49,0.91,0.137936421614869,12,reviewed,uw,uw
2019-12-05T00:54:43.790Z,40.4631667,-121.5093333,3.46,-0.21,md,4,187,0.006727,0.03,nc,nc73311976,2019-12-05T19:45:13.785Z,"13km NNE of Mineral, CA",earthquake,1.5,31.61,0.219,4,reviewed,nc,nc
2019-12-05T00:49:06.540Z,33.5891667,-116.803,5.04,0.48,ml,16,85,0.03278,0.1,ci,ci39217352,2019-12-05T13:54:52.696Z,"13km WNW of Anza, CA",earthquake,0.25,0.5,0.187,12,reviewed,ci,ci
2019-12-05T00:45:07.820Z,35.8116667,-117.6526667,6.23,1.01,ml,14,76,0.04501,0.17,ci,ci39217344,2019-12-05T14:55:22.239Z,"21km N of Ridgecrest, CA",earthquake,0.33,0.8,0.107,12,reviewed,ci,ci
2019-12-05T00:43:28.564Z,63.2697,-151.0648,8.9,1.5,ml,,,,0.52,ak,ak019fknfxdr,2019-12-10T17:55:59.941Z,"106km W of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-05T00:40:49.991Z,66.35,-157.3353,4.9,1,ml,,,,0.23,ak,ak019fknfbwn,2019-12-10T17:56:58.095Z,"65km SSW of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-12-05T00:23:35.810Z,58.2695,-154.993,2.36,-0.77,ml,9,134,0.0458,0.09,av,av70860624,2019-12-06T00:28:41.020Z,"101km NW of Larsen Bay, Alaska",earthquake,0.34,0.56,0.313,8,reviewed,av,av
2019-12-05T00:20:44.300Z,40.1611671,-123.836998,22.71,2.03,md,10,90,0.06686,0.09,nc,nc73311701,2019-12-05T01:25:05.335Z,"5km NNW of Redway, CA",earthquake,1.02,0.61,0.06,7,automatic,nc,nc
2019-12-05T00:19:48.530Z,36.1293333,-117.897,2.59,0.96,ml,17,142,0.03608,0.11,ci,ci39217328,2019-12-06T18:29:54.709Z,"10km NNE of Coso Junction, CA",earthquake,0.22,0.19,0.222,11,reviewed,ci,ci
2019-12-05T00:15:15.509Z,61.6647,-151.064,70.3,1,ml,,,,0.25,ak,ak019fkn9wce,2019-12-10T17:56:57.361Z,"55km W of Willow, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-12-05T00:11:47.396Z,64.8268,-149.0297,12,0.9,ml,,,,0.38,ak,ak019fkn93y2,2019-12-10T17:55:59.101Z,"27km N of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-05T00:11:29.927Z,69.4762,-144.1212,2.4,1.2,ml,,,,0.46,ak,ak019fkn92lc,2019-12-10T17:56:56.666Z,"75km SSW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-12-05T00:09:04.020Z,35.9155,-117.7043333,8.09,1.27,ml,21,80,0.05443,0.17,ci,ci39217320,2019-12-05T00:12:53.738Z,"18km E of Little Lake, CA",earthquake,0.32,0.77,0.242,17,automatic,ci,ci
2019-12-05T00:03:19.092Z,64.988,-147.3141,0,1.3,ml,,,,0.28,ak,ak019fkn7c10,2019-12-10T17:55:58.259Z,"23km NNE of Badger, Alaska",explosion,,0,,,reviewed,ak,ak
2019-12-05T00:02:30.269Z,39.3013,117.9093,10,4.7,mb,,83,1.523,0.92,us,us60006m7f,2019-12-05T21:43:36.327Z,"2km ENE of Yangjiapo, China",earthquake,8.1,1.9,0.074,55,reviewed,us,us
2019-12-04T23:45:26.630Z,35.9176667,-117.7023333,10.88,0.79,ml,9,104,0.05185,0.08,ci,ci39217312,2019-12-04T23:49:01.601Z,"18km E of Little Lake, CA",earthquake,0.32,0.59,0.357,6,automatic,ci,ci
2019-12-04T23:44:35.210Z,35.964,-117.3836667,1.96,1.34,ml,19,79,0.1269,0.12,ci,ci39217304,2019-12-04T23:48:16.595Z,"22km N of Searles Valley, CA",earthquake,0.27,0.5,0.145,16,automatic,ci,ci
2019-12-04T23:42:01.460Z,36.087,-117.8668333,3.02,1.13,ml,12,151,0.03202,0.12,ci,ci39217296,2019-12-05T14:55:49.879Z,"9km ENE of Coso Junction, CA",earthquake,0.35,0.82,0.225,14,reviewed,ci,ci
2019-12-04T23:41:41.281Z,57.0912,-157.6858,0.6,2.3,ml,,,,0.66,ak,ak019fjdl5ei,2019-12-12T20:42:32.692Z,"114km NE of Chignik Lake, Alaska",earthquake,,1,,,reviewed,ak,ak
2019-12-04T23:30:06.966Z,61.3106,-146.7198,7.5,1.3,ml,,,,0.48,ak,ak019fjdipti,2019-12-12T20:42:31.891Z,"28km NW of Valdez, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-12-04T23:28:20.310Z,36.098,-117.8616667,3.68,0.3,ml,10,181,0.0203,0.07,ci,ci39217280,2019-12-05T01:32:27.928Z,"10km NE of Coso Junction, CA",earthquake,0.26,0.28,0.21,2,reviewed,ci,ci
2019-12-04T23:24:40.170Z,19.0613,-67.1703,8,2.88,md,4,334,0.5967,0.27,pr,pr2019338013,2019-12-05T04:32:39.730Z,"63km NNW of Isabela, Puerto Rico",earthquake,3.26,1.56,0.1,3,reviewed,pr,pr
2019-12-04T23:18:49.520Z,35.654,-117.4916667,10.35,0.69,ml,10,125,0.05427,0.13,ci,ci39217264,2019-12-05T18:06:53.309Z,"15km SSW of Searles Valley, CA",earthquake,0.65,0.73,0.126,4,reviewed,ci,ci
2019-12-04T23:14:45.800Z,35.6738333,-117.4831667,6.3,1.01,ml,20,117,0.07446,0.13,ci,ci39217256,2019-12-05T14:57:29.240Z,"13km SW of Searles Valley, CA",earthquake,0.32,0.8,0.114,12,reviewed,ci,ci
2019-12-04T23:12:05.570Z,44.7673333,-110.7948333,4.71,1.35,ml,20,77,0.04486,0.15,uu,uu60352662,2019-12-05T14:27:38.490Z,"27km ENE of West Yellowstone, Montana",earthquake,0.31,0.5,0.436,4,reviewed,uu,uu
2019-12-04T23:10:52.300Z,58.2826667,-155.0186667,2.58,-0.43,ml,7,302,0.02721,0.15,av,av62110881,2019-12-05T23:53:54.970Z,"103km NW of Larsen Bay, Alaska",earthquake,0.96,0.47,0.453,7,reviewed,av,av
2019-12-04T23:10:30.820Z,19.088,-67.1933,10,2.96,md,10,284,0.6259,0.22,pr,pr2019338012,2019-12-06T05:49:09.040Z,"62km N of Isabela, Puerto Rico",earthquake,2.93,3.86,0.43,9,reviewed,pr,pr
2019-12-04T23:09:44.400Z,40.3516667,-121.5306667,10.12,0.48,md,6,194,0.09361,0.06,nc,nc73311691,2019-12-05T21:36:03.667Z,"3km E of Mineral, CA",earthquake,0.67,1.11,0.193,6,reviewed,nc,nc
2019-12-04T23:05:03.450Z,19.148,-67.2025,10,3.24,md,17,212,0.6866,0.44,pr,pr2019338011,2019-12-06T05:56:01.040Z,"75km NNW of San Antonio, Puerto Rico",earthquake,1.71,31.61,0.23,10,reviewed,pr,pr
2019-12-04T23:04:26.310Z,66.0538,-148.433,12.5,1.1,ml,,,,0.88,ak,ak019fjdd6rw,2019-12-12T20:42:31.049Z,"135km N of Ester, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-12-04T23:02:00.657Z,51.6088,-178.3838,8.5,1.9,ml,,,,0.52,ak,ak019fjdclms,2019-12-12T20:42:30.296Z,"34km SSW of Tanaga Volcano, Alaska",earthquake,,2,,,reviewed,ak,ak
2019-12-04T22:58:06.122Z,38.3858,-118.9144,0,0.9,ml,4,198.71,0.391,0.1048,nn,nn00712363,2019-12-05T02:07:35.716Z,"29km WSW of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2019-12-04T22:54:10.020Z,35.5983333,-117.4765,4.69,0.97,ml,18,86,0.01325,0.14,ci,ci39217240,2019-12-05T18:14:44.707Z,"18km E of Ridgecrest, CA",earthquake,0.2,0.25,0.178,9,reviewed,ci,ci
2019-12-04T22:51:31.429Z,35.12683333,-95.35883333,6.6,2.26,ml,43,131,0.1178768685,0.18,ok,ok2019xtlu,2019-12-05T06:54:03.197Z,"1km ENE of Quinton, Oklahoma",earthquake,,0.4,0.27,7,reviewed,ok,ok
2019-12-04T22:48:04.900Z,35.8901667,-117.7241667,7.73,0.33,ml,9,105,0.0831,0.1,ci,ci39217232,2019-12-05T14:56:22.246Z,"17km ESE of Little Lake, CA",earthquake,0.35,1.58,0.195,3,reviewed,ci,ci
2019-12-04T22:44:57.750Z,35.674,-117.5243333,6.33,1.21,ml,21,109,0.06339,0.17,ci,ci39217224,2019-12-05T14:57:36.710Z,"15km ENE of Ridgecrest, CA",earthquake,0.32,0.78,0.137,14,reviewed,ci,ci
2019-12-04T22:38:14.180Z,35.642,-117.4455,6.33,1.92,ml,28,116,0.05703,0.14,ci,ci39217216,2019-12-05T14:57:33.160Z,"14km SSW of Searles Valley, CA",earthquake,0.26,0.48,0.158,26,reviewed,ci,ci
2019-12-04T22:35:01.120Z,33.7311667,-115.946,1.31,1.15,ml,30,104,0.08173,0.18,ci,ci39217208,2019-12-05T01:37:04.958Z,"20km ENE of Thermal, CA",earthquake,0.27,0.43,0.148,31,reviewed,ci,ci
2019-12-04T22:23:15.180Z,35.8743333,-117.7076667,6.21,0.89,ml,19,69,0.08043,0.16,ci,ci39217192,2019-12-04T22:26:58.077Z,"19km ESE of Little Lake, CA",earthquake,0.26,0.75,0.17,13,automatic,ci,ci
2019-12-04T22:21:48.651Z,36.4611,-116.5415,6.9,1,ml,17,66.72,0.157,0.1699,nn,nn00712354,2019-12-05T02:07:34.254Z,"53km SSE of Beatty, Nevada",earthquake,,2.3,0.19,8,reviewed,nn,nn
2019-12-04T22:18:22.891Z,36.4509,-116.5534,8.3,1,ml,16,70.5,0.157,0.1262,nn,nn00712352,2019-12-05T02:07:32.588Z,"54km SSE of Beatty, Nevada",earthquake,,3.3,0.2,7,reviewed,nn,nn
2019-12-04T22:18:08.940Z,37.6763333,-118.9206667,2.54,0.25,md,5,273,0.009999,0.05,nc,nc73311681,2019-12-05T22:21:05.484Z,"7km NE of Mammoth Lakes, CA",earthquake,1.68,31.61,0.022,4,reviewed,nc,nc
2019-12-04T22:16:13.884Z,36.4643,-116.5416,3.2,1.1,ml,15,114.84,0.155,0.1776,nn,nn00712349,2019-12-05T02:07:31.068Z,"52km SSE of Beatty, Nevada",earthquake,,8,0.24,7,reviewed,nn,nn
2019-12-04T22:16:12.960Z,37.6708333,-118.9153333,1.56,0.23,md,8,220,0.01029,0.03,nc,nc73311676,2019-12-05T21:59:35.924Z,"7km NE of Mammoth Lakes, CA",earthquake,1.05,1.22,0.076,7,reviewed,nc,nc
2019-12-04T22:10:29.969Z,36.4691,-116.5417,2.3,1.2,ml,14,64.79,0.152,0.1673,nn,nn00712347,2019-12-05T02:07:29.349Z,"52km SSE of Beatty, Nevada",earthquake,,13.8,0.26,7,reviewed,nn,nn
2019-12-04T22:05:41.588Z,63.2711,-150.4751,117.2,1.7,ml,,,,0.42,ak,ak019fjcs0b9,2019-12-12T20:42:29.413Z,"77km W of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-12-04T22:03:48.560Z,49.465,-120.542,-0.37,2.01,ml,9,200,,0.54,uw,uw61562691,2019-12-04T23:18:07.220Z,"2km WNW of Princeton, Canada",explosion,2.7,31.61,0.0561360454577011,4,reviewed,uw,uw
2019-12-04T21:58:03.147Z,63.1612,-149.6154,88.7,1.2,ml,,,,0.72,ak,ak019fjchuqf,2019-12-12T20:42:28.652Z,"42km SW of Cantwell, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2019-12-04T21:44:51.510Z,19.515,-155.6623333,3.67,2.06,ml,37,61,0.03124,0.13,hv,hv71261991,2019-12-05T00:17:23.820Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.28,0.47,0.142,7,reviewed,hv,hv
2019-12-04T21:43:52.870Z,36.108,-117.8578333,5.05,0.82,ml,13,149,0.009859,0.07,ci,ci39217152,2019-12-05T18:19:32.020Z,"11km NE of Coso Junction, CA",earthquake,0.17,0.3,0.326,4,reviewed,ci,ci
2019-12-04T21:42:01.570Z,35.8803333,-117.6893333,3.51,0.95,ml,15,78,0.07447,0.18,ci,ci39217144,2019-12-04T21:45:48.804Z,"21km ESE of Little Lake, CA",earthquake,0.35,1.14,0.109,12,automatic,ci,ci
2019-12-04T21:37:16.520Z,19.2164993,-155.4203339,35.58,2.06,md,47,138,0.03003,0.12,hv,hv71261986,2019-12-04T21:40:41.340Z,"6km ENE of Pahala, Hawaii",earthquake,0.65,0.71,0.13,20,automatic,hv,hv
2019-12-04T21:37:05.569Z,28.229,51.6536,10,4.5,mb,,58,5.224,0.55,us,us60006m49,2019-12-04T22:10:28.040Z,"112km SW of Firuzabad, Iran",earthquake,4.3,1.8,0.083,43,reviewed,us,us
2019-12-04T21:31:26.198Z,68.0226,-150.919,11.2,1.1,ml,,,,0.54,ak,ak019fjcc3vb,2019-12-12T20:42:27.832Z,"36km ESE of Anaktuvuk Pass, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-12-04T21:31:09.858Z,53.8975,-165.2977,64,2.3,ml,,,,0.19,ak,ak019fjcc2o1,2019-12-12T20:42:27.106Z,"40km SE of Akutan, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2019-12-04T21:28:52.921Z,60.322,-146.6227,0,2,ml,,,,1.17,ak,ak019fjcbhme,2019-12-12T20:42:25.690Z,"53km WSW of Cordova, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-12-04T21:25:26.153Z,38.4528,-119.473,8,0.9,ml,5,147.85,0.058,0.1422,nn,nn00712365,2019-12-05T02:07:37.182Z,"30km NW of Bridgeport, California",earthquake,,2.6,0.28,2,reviewed,nn,nn
2019-12-04T21:24:05.130Z,38.2948333,-112.6158333,4.94,0.37,md,8,104,0.02642,0.09,uu,uu60352657,2019-12-05T17:40:30.920Z,"2km NE of Beaver, Utah",earthquake,0.42,0.51,0.76,3,reviewed,uu,uu
2019-12-04T21:23:56.219Z,66.3467,-157.3939,5.8,1,ml,,,,0.58,ak,ak019fjcagft,2019-12-12T20:42:24.895Z,"66km SSW of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-12-04T21:22:11.330Z,35.9346667,-117.6803333,4.67,-0.01,ml,5,128,0.02766,0.02,ci,ci37431317,2019-12-05T18:33:26.858Z,"20km E of Little Lake, CA",earthquake,0.53,0.62,0.159,1,reviewed,ci,ci
2019-12-04T21:21:49.700Z,36.1066667,-117.8515,3.82,0.59,ml,11,80,0.01123,0.06,ci,ci39217120,2019-12-05T18:34:28.896Z,"11km NE of Coso Junction, CA",earthquake,0.17,0.23,0.139,4,reviewed,ci,ci
2019-12-04T21:21:00.950Z,33.3301667,-116.4051667,7.95,0.61,ml,22,85,0.03202,0.14,ci,ci37431325,2019-12-05T19:10:42.636Z,"9km NNW of Borrego Springs, CA",earthquake,0.24,0.58,0.049,4,reviewed,ci,ci
2019-12-04T21:20:32.780Z,33.3241667,-116.4063333,9.49,1.07,ml,44,50,0.03291,0.18,ci,ci39217112,2019-12-05T19:05:51.603Z,"8km NNW of Borrego Springs, CA",earthquake,0.19,0.42,0.184,23,reviewed,ci,ci
2019-12-04T21:18:50.130Z,35.985,-117.8223333,4.3,0.87,ml,10,60,0.01122,0.07,ci,ci39217096,2019-12-04T21:22:26.659Z,"9km NE of Little Lake, CA",earthquake,0.24,0.24,0.297,9,automatic,ci,ci
2019-12-04T21:18:43.347Z,66.0969,-135.2351,1.5,1.3,ml,,,,0.68,ak,ak019fjc9cwi,2019-12-12T20:42:26.396Z,"150km S of Fort McPherson, Canada",earthquake,,0.5,,,reviewed,ak,ak
2019-12-04T21:13:01.710Z,35.9045,-117.708,2.7,0.65,ml,17,62,0.06374,0.12,ci,ci39217088,2019-12-05T01:31:02.919Z,"18km E of Little Lake, CA",earthquake,0.23,0.35,0.159,7,reviewed,ci,ci
2019-12-04T21:11:43.907Z,65.8098,-150.8321,1.3,0.8,ml,,,,0.45,ak,ak019fjc7uwj,2019-12-12T20:42:24.137Z,"90km N of Manley Hot Springs, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-12-04T21:11:30.090Z,35.681,-117.539,8.76,1.07,ml,17,124,0.06374,0.15,ci,ci39217080,2019-12-05T14:57:10.597Z,"14km ENE of Ridgecrest, CA",earthquake,0.33,0.79,0.12,13,reviewed,ci,ci
2019-12-04T21:09:28.780Z,33.958,-116.6718333,14.58,1.21,ml,53,38,0.08109,0.16,ci,ci39217072,2019-12-04T21:40:41.590Z,"12km ENE of Cabazon, CA",earthquake,0.15,0.32,0.123,35,reviewed,ci,ci
2019-12-04T21:09:17.780Z,44.2643333333333,-125.9765,49.29,2.56,ml,22,311,,2.47,uw,uw61562686,2019-12-04T23:14:01.080Z,"153km WNW of Florence, Oregon",earthquake,71.73,31.61,0.296368387482287,6,reviewed,uw,uw
2019-12-04T21:04:50.020Z,45.712,-120.210333333333,18.17,1.71,ml,15,132,,0.21,uw,uw61562681,2019-12-04T23:31:50.790Z,"42km WSW of Boardman, Oregon",earthquake,0.59,0.73,0.0897191546522542,12,reviewed,uw,uw
2019-12-04T20:56:37.120Z,41.2876667,-121.8316667,10.43,0.7,md,4,274,0.07428,0.08,nc,nc73311961,2019-12-05T20:40:03.306Z,"26km E of McCloud, CA",earthquake,1.03,0.75,0.032,2,reviewed,nc,nc
2019-12-04T20:47:40.730Z,35.62,-117.48,9.51,0.78,ml,12,117,0.02281,0.14,ci,ci37431309,2019-12-05T18:30:24.401Z,"18km E of Ridgecrest, CA",earthquake,0.31,0.54,0.097,4,reviewed,ci,ci
2019-12-04T20:47:06.550Z,36.0316667,-117.78,2.36,0.32,ml,8,89,0.01357,0.1,ci,ci39217064,2019-12-05T18:32:40.414Z,"15km E of Coso Junction, CA",earthquake,0.2,0.24,0.129,3,reviewed,ci,ci
2019-12-04T20:34:46.000Z,58.1651667,-155.3075,-0.07,0.1,ml,9,68,0.04627,0.11,av,av70860614,2019-12-05T23:43:19.860Z,"98km SE of King Salmon, Alaska",earthquake,0.29,3.89,0.261,10,reviewed,av,av
